GW,player_id,name,position,team,value,opponent_display,is_home_display,num_fixtures,predicted_points
32,1020,Orel Mangala,mid,Nottingham Forest,50,Bournemouth,0,1,1.13
32,518,Jack Hinshelwood,mid,Brighton,45,Leicester,1,1,1.12
32,739,Kosta Nedeljkovic,def,Aston Villa,40,Southampton,0,1,1.12
32,833,Malo Gusto,def,Chelsea,40,Man City (DGW),0 (DGW),2,1.12
32,1003,Ola Aina,def,Nottingham Forest,45,Liverpool,0,1,1.12
32,1146,Samuel Iling-Junior,mid,Aston Villa,55,Southampton,0,1,1.12
32,1269,Victor Kristiansen,def,Leicester,45,Crystal Palace,1,1,1.12
32,411,Frank Onyeka,mid,Brentford,50,Arsenal,0,1,1.11
32,545,Jakub Stolarczyk,gk,Leicester,40,Crystal Palace,1,1,1.11
32,732,Kim Ji-soo,def,Brentford,40,Arsenal,0,1,1.11
32,1038,Patson Daka,fwd,Leicester,60,Crystal Palace,1,1,1.11
32,136,Ben Mee,def,Brentford,45,Arsenal,0,1,1.1
32,192,Cameron Burgess,def,Ipswich,40,Brighton,0,1,1.1
32,282,Danny Welbeck,fwd,Brighton,65,Leicester,1,1,1.1
32,296,Dean Henderson,gk,Nottingham Forest,45,Nott'm Forest,0,1,1.09
32,462,Harry Clarke,def,Ipswich,40,Brighton,0,1,1.08
32,530,Jacob Greaves,def,Ipswich,40,Brighton,0,1,1.08
32,794,Lucas Digne,def,Aston Villa,50,Southampton,0,1,1.08
32,1084,Rico Lewis,def,Man City,40,Everton,1,1,1.08
32,777,Lino da Cruz Sousa,def,Aston Villa,40,Southampton,0,1,1.07
32,840,Marc Cucurella Saseta,def,Chelsea,50,Man City (DGW),0 (DGW),2,1.05
32,1153,Sasa Lukic,mid,Fulham,45,Chelsea,0,1,1.05
32,1262,Tyrick Mitchell,def,Crystal Palace,45,Nott'm Forest,0,1,1.05
32,779,Lisandro Martinez,def,Man United,45,Aston Villa,1,1,1.04
32,1157,Scott McTominay,mid,Man United,50,Aston Villa,1,1,1.04
32,131,Ben Godfrey,def,Everton,45,Brighton,0,1,1.03
32,546,Jamaal Lascelles,def,Newcastle,45,Wolves,0,1,1.03
32,554,James Justin,def,Leicester,45,Crystal Palace,1,1,1.01
32,977,Neal Maupay,fwd,Brighton,65,Bournemouth,0,1,1.01
32,1259,Tyrell Malacia,def,Man United,45,Aston Villa,1,1,1.01
32,1327,Zach Abbott,def,Nottingham Forest,40,Liverpool,0,1,1.01
32,429,George Edmundson,def,Ipswich,40,Brighton,0,1,0.99
32,227,Chris Mepham,def,Bournemouth,45,Fulham,1,1,0.98
32,676,Josh Dasilva,mid,Brentford,45,Arsenal,0,1,0.98
32,734,Kobbie Mainoo,mid,Man United,45,Aston Villa,1,1,0.98
32,997,Noussair Mazraoui,def,Man United,45,Aston Villa,1,1,0.98
32,1203,Tariq Lamptey,def,Brighton,45,Leicester,1,1,0.98
32,379,Ethan Pinnock,def,Brentford,45,Arsenal,0,1,0.97
32,1316,Yegor Yarmoliuk,mid,Brentford,44,Arsenal,0,1,0.97
32,200,Carlos Baleba,mid,Brighton,45,Leicester,1,1,0.96
32,722,Kevin Schade,mid,Brentford,50,Arsenal,0,1,0.96
32,754,Leif Davis,def,Ipswich,45,Brighton,0,1,0.96
32,1102,Roman Dixon,def,Everton,40,Bournemouth,0,1,0.96
32,1292,Wilfred Ndidi,mid,Leicester,50,Crystal Palace,1,1,0.96
32,1282,Wataru Endo,mid,Liverpool,55,Newcastle,0,1,0.95
32,307,Dermot Mee,gk,Man United,40,Aston Villa,1,1,0.94
32,255,Conor Townsend,def,Ipswich,40,Brighton,0,1,0.93
32,825,Mads Roerslev Rasmussen,def,Brentford,45,Arsenal,0,1,0.93
32,1108,Ross Barkley,mid,Chelsea,50,Southampton,0,1,0.91
32,312,Diego Carlos Santos Silva,def,Aston Villa,50,Southampton,0,1,0.9
32,483,Ian Maatsen,def,Aston Villa,50,Southampton,0,1,0.9
32,586,Jayden Meghoma,def,Brentford,40,Arsenal,0,1,0.9
32,1010,Oliver Skipp,mid,Tottenham,45,Crystal Palace,1,1,0.9
32,1124,Ryan Gravenberch,mid,Liverpool,50,Newcastle,0,1,0.9
32,102,Armando Broja,fwd,Chelsea,55,Bournemouth,0,1,0.89
32,291,David Datro Fofana,fwd,Chelsea,50,Man City (DGW),0 (DGW),2,0.89
32,352,Elliot Anderson,mid,Newcastle,45,Liverpool,0,1,0.89
32,305,Deniz Undav,fwd,Brighton,55,Leicester,1,1,0.88
32,505,Issa Kabore,def,Luton,40,Everton,1,1,0.88
32,974,Nathaniel Clyne,def,Crystal Palace,45,Nott'm Forest,0,1,0.88
32,256,Corrie Ndaba,def,Ipswich,40,Brighton,0,1,0.87
32,358,Emil Krafth,def,Newcastle,45,Wolves,0,1,0.87
32,575,Jarell Quansah,def,Liverpool,40,Newcastle,0,1,0.87
32,737,Konstantinos Tsimikas,def,Liverpool,45,Newcastle,0,1,0.87
32,207,Carlos Vinicius Alves Morais,fwd,Fulham,55,Chelsea,0,1,0.85
32,978,Neco Williams,def,Nottingham Forest,40,Liverpool,0,1,0.85
32,161,Boubakary Soumare,mid,Leicester,45,Crystal Palace,1,1,0.84
32,1159,Seamus Coleman,def,Everton,45,Bournemouth,0,1,0.84
32,342,Eddie Nketiah,fwd,Arsenal,70,Nott'm Forest,0,1,0.83
32,741,Kristoffer Ajer,def,Brentford,45,Arsenal,0,1,0.83
32,969,Nathan Patterson,def,Everton,40,Bournemouth,0,1,0.83
32,557,James McAtee,mid,Man City,45,Everton,1,1,0.82
32,603,Jhon Duran,fwd,Aston Villa,55,Southampton,0,1,0.82
32,1083,Rico Henry,def,Brentford,45,Arsenal,0,1,0.82
32,1297,Will Hughes,mid,Crystal Palace,50,Nott'm Forest,0,1,0.82
32,1328,Zach Marsh,fwd,Crystal Palace,45,Nott'm Forest,0,1,0.82
32,159,Boubacar Kamara,mid,Aston Villa,50,Southampton,0,1,0.81
32,770,Lewis Miley,mid,Newcastle,45,Wolves,0,1,0.81
32,871,Mason Mount,mid,Chelsea,80,Aston Villa,1,1,0.81
32,1248,Trevoh Chalobah,def,Chelsea,50,Man City (DGW),0 (DGW),2,0.81
32,559,James Milner,mid,Liverpool,45,Leicester,1,1,0.8
32,752,Leander Dendoncker,mid,Wolves,50,Southampton,0,1,0.8
32,466,Harry Toffolo,def,Nottingham Forest,45,Liverpool,0,1,0.79
32,862,Mark Travers,gk,Bournemouth,45,Fulham,1,1,0.79
32,886,Mathias Jorgensen,def,Brentford,40,Arsenal,0,1,0.79
32,101,Arijanet Muric,gk,Burnley,45,Brighton,0,1,0.78
32,178,Caleb Kporha,def,Crystal Palace,40,Nott'm Forest,0,1,0.78
32,221,Cheick Doucoure,mid,Crystal Palace,50,Nott'm Forest,0,1,0.78
32,640,Joel Ward,def,Crystal Palace,45,Nott'm Forest,0,1,0.75
32,908,Max Aarons,def,Bournemouth,45,Fulham,1,1,0.75
32,923,Michael Keane,def,Everton,45,Bournemouth,0,1,0.75
32,1187,Stefan Ortega Moreno,gk,Man City,40,Everton,1,1,0.74
32,1265,Valentin Barco,def,Brighton,40,Leicester,1,1,0.74
32,897,Matt Targett,def,Newcastle,50,Wolves,0,1,0.73
32,922,Michael Kayode,def,Brentford,45,Arsenal,0,1,0.72
32,1277,Vitezslav Jaros,gk,Liverpool,40,Newcastle,0,1,0.72
32,966,Nathan Collins,def,Wolves,45,Arsenal,0,1,0.66
32,134,Ben Johnson,def,West Ham,45,Brighton,0,1,0.65
32,275,Daniel Iversen,gk,Leicester,40,Crystal Palace,1,1,0.63
32,228,Chris Richards,def,Crystal Palace,45,Nott'm Forest,0,1,0.61
32,841,Marc Guehi,def,Crystal Palace,45,Nott'm Forest,0,1,0.6
32,1022,Oscar Bobb,mid,Man City,45,Everton,1,1,0.6
32,127,Ben Chilwell,def,Chelsea,60,Nott'm Forest,0,1,0.59
32,633,Joe White,mid,Newcastle,45,Wolves,0,1,0.59
32,1300,William Osula,fwd,Sheffield Utd,45,Wolves,0,1,0.58
32,214,Chadi Riad Dnanou,def,Crystal Palace,45,Nott'm Forest,0,1,0.57
32,321,Divin Mubama,fwd,West Ham,45,Everton,1,1,0.57
32,1079,Ricardo Barbosa Pereira,def,Leicester,45,Crystal Palace,1,1,0.57
32,1063,Raul Jimenez,fwd,Wolves,70,Chelsea,0,1,0.55
32,1127,Ryan Sessegnon,def,Tottenham,45,Chelsea,0,1,0.54
32,485,Ibrahim Sangare,mid,Nottingham Forest,50,Liverpool,0,1,0.53
32,1253,Tyler Adams,mid,Leeds,50,Fulham,1,1,0.51
32,145,Benjamin Arthur,def,Brentford,40,Arsenal,0,1,0.48
32,77,Andrew Omobamidele,def,Nottingham Forest,45,Liverpool,0,1,0.47
32,1068,Reiss Nelson,mid,Arsenal,50,Chelsea,0,1,0.47
32,359,Emile Smith Rowe,mid,Arsenal,60,Chelsea,0,1,0.46
32,465,Harry Souttar,def,Leicester,45,Crystal Palace,1,1,0.46
32,4,Aaron Hickey,def,Brentford,50,Arsenal,0,1,0.44
32,815,Luke Thomas,def,Leicester,45,Crystal Palace,1,1,0.44
32,898,Matt Turner,gk,Arsenal,40,Nott'm Forest,0,1,0.43
32,389,Fabio Freitas Gouveia Carvalho,mid,Liverpool,55,Arsenal,0,1,0.41
32,393,Facundo Pellistri Rebollo,mid,Man United,45,Aston Villa,1,1,0.41
32,882,Matheus Franca de Oliveira,mid,Crystal Palace,50,Nott'm Forest,0,1,0.41
32,689,Julio Enciso,mid,Brighton,55,Brighton,0,1,0.38
32,766,Lewis Dobbin,mid,Everton,45,Southampton,0,1,0.37
32,914,Maxence Lacroix,def,Crystal Palace,45,Nott'm Forest,0,1,0.37
32,1230,Toby Collyer,mid,Man United,45,Aston Villa,1,1,0.37
32,1219,Thomas Cannon,fwd,Everton,45,Crystal Palace,1,1,0.36
32,148,Benoit Badiashile,def,Chelsea,50,Man City (DGW),0 (DGW),2,0.35
32,711,Kasey McAteer,mid,Leicester,45,Crystal Palace,1,1,0.35
32,60,Amad Diallo,mid,Man United,45,Aston Villa,1,1,0.34
32,364,Emmanuel Dennis,fwd,Nottingham Forest,60,Liverpool,0,1,0.34
32,1000,Odeluga Offiah,def,Brighton,40,Leicester,1,1,0.33
32,143,Benicio Baker-Boaitey,mid,Brighton,45,Leicester,1,1,0.32
32,381,Ethan Wheatley,fwd,Man United,45,Aston Villa,1,1,0.32
32,456,Hannibal Mejbri,mid,Man United,45,Aston Villa,1,1,0.32
32,584,Jayden Danns,fwd,Liverpool,45,Newcastle,0,1,0.32
32,1150,Sandro Tonali,mid,Newcastle,55,Wolves,0,1,0.32
32,544,Jakub Moder,mid,Brighton,45,Leicester,1,1,0.29
32,727,Kieran Tierney,def,Arsenal,50,Brentford,1,1,0.29
32,960,Naouirou Ahamada,mid,Crystal Palace,45,Nott'm Forest,0,1,0.26
32,1281,Wanya Marcal-Madivadua,mid,Leicester,45,Crystal Palace,1,1,0.26
32,705,Kalvin Phillips,mid,Man City,50,Brighton,0,1,0.25
32,911,Max Kinsey-Wellings,def,Bournemouth,40,Fulham,1,1,0.25
32,599,Jeremy Sarmiento Morante,mid,Brighton,45,Leicester,1,1,0.24
32,1176,Sil Swinkels,def,Aston Villa,40,Southampton,0,1,0.24
32,277,Daniel Jebbison,fwd,Sheffield Utd,50,Fulham,1,1,0.21
32,1323,Youssef Ramalho Chermiti,fwd,Everton,50,Bournemouth,0,1,0.21
32,36,Alex Murphy,def,Newcastle,40,Wolves,0,1,0.2
32,194,Cameron Peupion,mid,Brighton,45,Leicester,1,1,0.2
32,1086,Rob Holding,def,Arsenal,45,Nott'm Forest,0,1,0.2
32,595,Jenson Metcalfe,mid,Everton,45,Bournemouth,0,1,0.19
32,861,Mark O'Mahony,fwd,Brighton,45,Leicester,1,1,0.19
32,1234,Tom Heaton,gk,Man United,40,Aston Villa,1,1,0.19
32,213,Cesare Casadei,mid,Chelsea,45,Man City (DGW),0 (DGW),2,0.18
32,623,Joe Gauci,gk,Aston Villa,40,Southampton,0,1,0.17
32,831,Malcolm Ebiowei,mid,Crystal Palace,45,Nott'm Forest,0,1,0.17
32,677,Josh King,mid,Fulham,45,Chelsea,0,1,0.16
32,293,David Ozoh,mid,Crystal Palace,45,Nott'm Forest,0,1,0.15
32,738,Kortney Hause,def,Aston Villa,45,Southampton,0,1,0.14
32,1091,Robin Olsen,gk,Aston Villa,40,Southampton,0,1,0.14
32,112,Asmir Begovic,gk,Everton,40,Bournemouth,0,1,0.13
32,327,Dominic Sadi,mid,Bournemouth,45,Fulham,1,1,0.13
32,1002,Odysseas Vlachodimos,gk,Nottingham Forest,45,Wolves,0,1,0.13
32,450,Hakon Valdimarsson,gk,Brentford,40,Arsenal,0,1,0.12
32,553,James Hill,def,Bournemouth,45,Fulham,1,1,0.12
32,63,Amara Nallo,def,Liverpool,40,Newcastle,0,1,0.11
32,156,Bobby Clark,mid,Liverpool,45,Newcastle,0,1,0.11
32,196,Caoimhin Kelleher,gk,Liverpool,40,Newcastle,0,1,0.11
32,290,David Brooks,mid,Bournemouth,55,Fulham,1,1,0.1
32,1099,Romain Faivre,mid,Bournemouth,50,Fulham,1,1,0.1
32,748,Lamare Bogarde,def,Aston Villa,40,Southampton,0,1,0.09
32,956,Myles Peart-Harris,mid,Brentford,45,Arsenal,0,1,0.08
32,65,Amario Cozier-Duberry,mid,Arsenal,45,Leicester,1,1,0.07
32,547,Jamal Lewis,def,Newcastle,45,Wolves,0,1,0.07
32,34,Alex Mighten,mid,Nottingham Forest,50,Liverpool,0,1,0.06
32,828,Mahmoud Dahoud,mid,Brighton,50,Leicester,1,1,0.06
32,146,Benjamin Fredrick,def,Brentford,40,Arsenal,0,1,0.05
32,672,Josh Bowler,mid,Nottingham Forest,45,Liverpool,0,1,0.05
32,693,Jurrien Timber,def,Arsenal,50,Brentford,1,1,0.05
32,955,Myles Lewis-Skelly,mid,Arsenal,45,Brentford,1,1,0.05
32,870,Mason Holgate,def,Everton,45,Bournemouth,0,1,0.04
32,1011,Oliwier Zych,gk,Aston Villa,40,Southampton,0,1,0.04
32,1271,Viljami Sinisalo,gk,Aston Villa,40,Southampton,0,1,0.04
32,460,Harry Amass,def,Man United,40,Aston Villa,1,1,0.03
32,1016,Omar Richards,def,Nottingham Forest,45,Liverpool,0,1,0.03
32,1192,Steven Benda,gk,Fulham,40,Chelsea,0,1,0.03
32,1224,Tim Iroegbunam,mid,Aston Villa,45,Bournemouth,0,1,0.03
32,468,Harry Winks,mid,Tottenham,45,Crystal Palace,1,1,0.02
32,558,James McConnell,mid,Liverpool,45,Newcastle,0,1,0.02
32,698,Kadan Young,mid,Aston Villa,45,Southampton,0,1,0.02
32,703,Kaine Kesler Hayden,def,Aston Villa,40,Southampton,0,1,0.02
32,452,Hamed Traore,mid,Bournemouth,45,Fulham,1,1,0.01
32,1018,Omari Hutchinson,mid,Chelsea,45,Brighton,0,1,0.01
32,1283,Wayne Hennessey,gk,Nottingham Forest,40,Liverpool,0,1,0.01
32,378,Ethan Nwaneri,mid,Arsenal,45,Brentford,1,1,-0
32,422,Garang Kuol,mid,Newcastle,45,Wolves,0,1,-0.01
32,534,Jacob Wright,mid,Man City,45,Everton,1,1,-0.01
32,681,Josh Wilson-Esbrand,def,Man City,40,Everton,1,1,-0.01
32,76,Andrew Moran,mid,Brighton,45,Leicester,1,1,-0.02
32,482,Hwang Ui-jo,fwd,Nottingham Forest,45,Liverpool,0,1,-0.02
32,721,Kevin Mbabu,def,Fulham,45,Chelsea,0,1,-0.02
32,542,Jake O'Brien,def,Crystal Palace,40,Bournemouth,0,1,-0.03
32,1296,Will Dennis,gk,Bournemouth,40,Fulham,1,1,-0.03
32,376,Ethan Brierley,mid,Brentford,45,Arsenal,0,1,-0.04
32,697,Kacper Kozlowski,mid,Brighton,45,Leicester,1,1,-0.04
32,699,Kaden Rodney,mid,Crystal Palace,45,Nott'm Forest,0,1,-0.04
32,1069,Remi Matthews,gk,Crystal Palace,40,Nott'm Forest,0,1,-0.04
32,615,Joao Neves Virginia,gk,Everton,40,Bournemouth,0,1,-0.05
32,975,Nathaniel Phillips,def,Liverpool,40,Newcastle,0,1,-0.05
32,1128,Ryan Trevitt,mid,Brentford,45,Arsenal,0,1,-0.05
32,1166,Sepp van den Berg,def,Liverpool,40,Arsenal,0,1,-0.06
32,497,Isaac Hayden,mid,Newcastle,45,Wolves,0,1,-0.07
32,573,Jannik Vestergaard,def,Leicester,40,Crystal Palace,1,1,-0.07
32,810,Luke Harris,mid,Fulham,45,Chelsea,0,1,-0.07
32,1066,Reece James,def,Chelsea,60,Man City (DGW),0 (DGW),2,-0.07
32,270,Daniel Adu-Adjei,fwd,Bournemouth,45,Fulham,1,1,-0.08
32,771,Lewis O'Brien,mid,Nottingham Forest,50,Liverpool,0,1,-0.08
32,1314,Yasin Ayari,mid,Brighton,45,Leicester,1,1,-0.08
32,401,Filip Marschall,gk,Aston Villa,40,Southampton,0,1,-0.09
32,651,Jonathan Panzo,def,Nottingham Forest,40,Liverpool,0,1,-0.09
32,470,Harvey Davies,gk,Liverpool,40,Newcastle,0,1,-0.1
32,453,Hamza Choudhury,mid,Leicester,45,Crystal Palace,1,1,-0.13
32,491,Iliman Ndiaye,fwd,Sheffield Utd,55,Bournemouth,0,1,-0.13
32,130,Ben Doak,mid,Liverpool,45,Newcastle,0,1,-0.15
32,581,Jay Stansfield,fwd,Fulham,45,Chelsea,0,1,-0.15
32,710,Karl Hein,gk,Arsenal,40,Brentford,1,1,-0.15
32,602,Jesurun Rak-Sakyi,mid,Crystal Palace,45,Nott'm Forest,0,1,-0.17
32,864,Martial Godo,mid,Fulham,45,Chelsea,0,1,-0.17
32,1249,Treymaurice Nyoni,mid,Liverpool,45,Newcastle,0,1,-0.21
32,1078,Rhys Williams,def,Liverpool,40,Newcastle,0,1,-0.22
32,1155,Scott Carson,gk,Man City,40,Everton,1,1,-0.24
32,776,Liam Delap,fwd,Man City,45,Brighton,0,1,-0.26
32,58,Altay Bayindir,gk,Man United,40,Aston Villa,1,1,-0.27
32,1104,Romeo Lavia,mid,Southampton,45,Man City (DGW),0 (DGW),2,-0.28
32,49,Alfie Gilchrist,def,Chelsea,40,Man City (DGW),0 (DGW),2,-0.32
32,965,Nathan Butler-Oyedeji,fwd,Arsenal,45,Brentford,1,1,-0.36
32,671,Josh Acheampong,def,Chelsea,40,Man City (DGW),0 (DGW),2,-0.51
32,299,Deivid Washington de Souza Eugenio,fwd,Chelsea,45,Man City (DGW),0 (DGW),2,-0.53
32,209,Carney Chukwuemeka,mid,Chelsea,45,Man City (DGW),0 (DGW),2,-0.65
32,1288,Wesley Fofana,def,Leicester,45,Man City (DGW),0 (DGW),2,-0.77
32,851,Marcus Bettinelli,gk,Chelsea,40,Man City (DGW),0 (DGW),2,-0.78
32,1103,Romelu Lukaku Bolingoli,fwd,Chelsea,70,Man City (DGW),0 (DGW),2,-0.78
32,500,Ishe Samuels-Smith,def,Everton,40,Man City (DGW),0 (DGW),2,-1.05
32,84,Angelo Gabriel Borges Damaceno,mid,Chelsea,50,Man City (DGW),0 (DGW),2,-1.15
32,830,Malang Sarr,def,Chelsea,50,Man City (DGW),0 (DGW),2,-1.16
32,792,Lucas Bergstrom,gk,Chelsea,40,Man City (DGW),0 (DGW),2,-1.25
32,1019,Omari Kellyman,mid,Aston Villa,45,Man City (DGW),0 (DGW),2,-1.28
32,79,Andrey Nascimento dos Santos,mid,Chelsea,45,Man City (DGW),0 (DGW),2,-1.56
33,1014,Ollie Watkins,fwd,Aston Villa,75,Newcastle (DGW),1 (DGW),2,9.74
33,176,Bukayo Saka,mid,Arsenal,80,Crystal Palace (DGW),1 (DGW),2,9.07
33,866,Martin Odegaard,mid,Arsenal,65,Crystal Palace (DGW),1 (DGW),2,8.41
33,298,Declan Rice,mid,West Ham,50,Crystal Palace (DGW),1 (DGW),2,7.47
33,147,Benjamin White,def,Arsenal,45,Crystal Palace (DGW),1 (DGW),2,7.41
33,419,Gabriel Martinelli Silva,mid,Arsenal,60,Crystal Palace (DGW),1 (DGW),2,7.38
33,1301,William Saliba,def,Arsenal,45,Crystal Palace (DGW),1 (DGW),2,6.6
33,855,Marcus Rashford,mid,Man United,65,Newcastle (DGW),1 (DGW),2,6.51
33,247,Cole Palmer,mid,Man City,45,Bournemouth (DGW),1 (DGW),2,6.21
33,759,Leon Bailey,mid,Aston Villa,50,Newcastle (DGW),1 (DGW),2,5.96
33,943,Mohamed Salah,mid,Liverpool,130,Wolves,1,1,5.9
33,950,Moussa Diaby,mid,Aston Villa,65,Newcastle (DGW),1 (DGW),2,5.84
33,294,David Raya Martin,gk,Brentford,45,Crystal Palace (DGW),1 (DGW),2,5.79
33,362,Emiliano Martinez Romero,gk,Aston Villa,50,Newcastle (DGW),1 (DGW),2,5.59
33,385,Ezri Konsa Ngoyo,def,Aston Villa,45,Newcastle (DGW),1 (DGW),2,5.31
33,374,Erling Haaland,fwd,Man City,115,Spurs,0,1,5.14
33,753,Leandro Trossard,mid,Brighton,65,Crystal Palace (DGW),1 (DGW),2,5.12
33,986,Nicolas Jackson,fwd,Chelsea,70,Bournemouth (DGW),1 (DGW),2,5.06
33,996,Norberto Murara Neto,gk,Bournemouth,45,Crystal Palace (DGW),1 (DGW),2,4.85
33,647,John McGinn,mid,Aston Villa,55,Newcastle (DGW),1 (DGW),2,4.8
33,45,Alexis Mac Allister,mid,Brighton,55,Wolves,1,1,4.79
33,948,Morgan Rogers,mid,Aston Villa,50,Newcastle (DGW),1 (DGW),2,4.72
33,1004,Oleksandr Zinchenko,def,Arsenal,50,Crystal Palace (DGW),1 (DGW),2,4.65
33,655,Jordan Ayew,mid,Crystal Palace,55,Aston Villa (DGW),1 (DGW),2,4.61
33,1247,Trent Alexander-Arnold,def,Liverpool,75,Wolves,1,1,4.45
33,18,Adam Wharton,mid,Crystal Palace,50,Man City,1,1,4.42
33,1307,Wout Faes,def,Leicester,45,Aston Villa (DGW),1 (DGW),2,4.42
33,339,Eberechi Eze,mid,Crystal Palace,55,Man City,1,1,4.39
33,532,Jacob Ramsey,mid,Aston Villa,55,Newcastle (DGW),1 (DGW),2,4.37
33,1274,Virgil van Dijk,def,Liverpool,65,Wolves,1,1,4.35
33,417,Gabriel dos Santos Magalhaes,def,Arsenal,50,Crystal Palace (DGW),1 (DGW),2,4.24
33,254,Conor Gallagher,mid,Chelsea,60,Bournemouth (DGW),1 (DGW),2,4.22
33,1057,Raheem Sterling,mid,Chelsea,100,Crystal Palace (DGW),1 (DGW),2,4.21
33,1322,Youri Tielemans,mid,Leicester,65,Newcastle (DGW),1 (DGW),2,4.07
33,171,Bruno Borges Fernandes,mid,Man United,100,West Ham,0,1,3.97
33,278,Daniel Munoz,def,Crystal Palace,45,Man City,1,1,3.94
33,1034,Pascal Gross,mid,Brighton,55,Brentford,0,1,3.93
33,157,Bobby De Cordova-Reid,mid,Fulham,55,Aston Villa (DGW),1 (DGW),2,3.92
33,947,Morgan Gibbs-White,mid,Wolves,55,Southampton,1,1,3.91
33,1131,Salah-Eddine Oulad M'hand,mid,Arsenal,45,Crystal Palace (DGW),1 (DGW),2,3.85
33,562,James Tarkowski,def,Everton,45,Chelsea,1,1,3.84
33,126,Ben Broggio,mid,Aston Villa,45,Newcastle (DGW),1 (DGW),2,3.81
33,281,Danny Ward,gk,Leicester,40,Aston Villa (DGW),1 (DGW),2,3.8
33,701,Kai Havertz,fwd,Arsenal,75,Crystal Palace (DGW),1 (DGW),2,3.77
33,53,Alisson Ramses Becker,gk,Liverpool,55,Wolves,1,1,3.75
33,338,Dwight McNeil,mid,Everton,55,Chelsea,1,1,3.75
33,62,Amadou Onana,mid,Everton,50,Newcastle (DGW),1 (DGW),2,3.72
33,332,Donyell Malen,mid,Aston Villa,55,Newcastle (DGW),1 (DGW),2,3.72
33,589,Jean-Philippe Mateta,fwd,Crystal Palace,55,Man City,1,1,3.68
33,1048,Phil Foden,mid,Man City,80,Spurs,0,1,3.65
33,369,Enzo Barrenechea,mid,Aston Villa,50,Newcastle (DGW),1 (DGW),2,3.61
33,517,Jack Harrison,mid,Leeds,60,Chelsea,1,1,3.6
33,659,Jordan Pickford,gk,Everton,45,Chelsea,1,1,3.6
33,150,Bernd Leno,gk,Fulham,45,Arsenal,1,1,3.58
33,503,Ismeal Kabia,mid,Arsenal,45,Crystal Palace (DGW),1 (DGW),2,3.54
33,44,Alexander Isak,fwd,Newcastle,70,Nott'm Forest,1,1,3.53
33,394,Federico Chiesa,mid,Liverpool,70,Wolves,1,1,3.52
33,476,Henry Cartwright,mid,Leicester,45,Aston Villa (DGW),1 (DGW),2,3.48
33,319,Diogo Teixeira da Silva,mid,Liverpool,80,Wolves,1,1,3.47
33,1262,Tyrick Mitchell,def,Crystal Palace,45,Man City,1,1,3.44
33,8,Abdoulaye Doucoure,mid,Everton,55,Chelsea,1,1,3.43
33,109,Asher Agbinone,mid,Crystal Palace,45,Man City,1,1,3.41
33,832,Maldini Kacurri,def,Arsenal,40,Crystal Palace (DGW),1 (DGW),2,3.4
33,887,Mathis Amougou,mid,Chelsea,45,Bournemouth (DGW),1 (DGW),2,3.32
33,549,Jamaldeen Jimoh,mid,Aston Villa,45,Newcastle (DGW),1 (DGW),2,3.26
33,175,Bryan Mbeumo,mid,Brentford,65,Brighton,1,1,3.24
33,1039,Pau Torres,def,Aston Villa,45,Newcastle (DGW),1 (DGW),2,3.24
33,289,Darwin Nunez Ribeiro,fwd,Liverpool,90,Wolves,1,1,3.18
33,1321,Yoane Wissa,fwd,Brentford,55,Brighton,1,1,3.17
33,237,Christopher Nkunku,mid,Chelsea,65,Bournemouth (DGW),1 (DGW),2,3.16
33,508,Ivan Toney,fwd,Brentford,70,Brighton,1,1,3.16
33,667,Joseph Gomez,def,Liverpool,45,Wolves,1,1,3.16
33,89,Anthony Gordon,mid,Everton,55,Nott'm Forest,1,1,3.13
33,576,Jarrad Branthwaite,def,Everton,40,Chelsea,1,1,3.12
33,592,Jefferson Lerma Solis,mid,Bournemouth,50,Man City,1,1,3.11
33,885,Mathias Jensen,mid,Brentford,50,Brighton,1,1,3.1
33,469,Harvey Barnes,mid,Leicester,70,Nott'm Forest,1,1,3.09
33,728,Kieran Trippier,def,Newcastle,50,Nott'm Forest,1,1,3.09
33,512,Jack Clarke,mid,Ipswich,55,Liverpool,1,1,3.08
33,333,Dorde Petrovic,gk,Chelsea,45,Bournemouth (DGW),1 (DGW),2,3.07
33,370,Enzo Fernandez,mid,Chelsea,50,Bournemouth (DGW),1 (DGW),2,3.06
33,594,Jens Cajuste,mid,Ipswich,45,Liverpool,1,1,3.06
33,330,Dominik Szoboszlai,mid,Liverpool,70,Wolves,1,1,3.05
33,225,Chiedozie Ogbene,mid,Ipswich,50,Liverpool,1,1,3.04
33,799,Luis Diaz,mid,Liverpool,80,Wolves,1,1,3.03
33,74,Andreas Hoelgebaum Pereira,mid,Fulham,45,Arsenal,1,1,3.01
33,1263,Tyrique George,mid,Chelsea,45,Bournemouth (DGW),1 (DGW),2,3.01
33,78,Andrew Robertson,def,Liverpool,70,Wolves,1,1,3
33,250,Conor Bradley,def,Liverpool,40,Wolves,1,1,2.98
33,471,Harvey Elliott,mid,Liverpool,50,Wolves,1,1,2.98
33,1001,Odsonne Edouard,fwd,Crystal Palace,55,Aston Villa (DGW),1 (DGW),2,2.96
33,31,Alex Iwobi,mid,Everton,55,Arsenal,1,1,2.95
33,492,Ilkay Gundogan,mid,Man City,75,Spurs,0,1,2.95
33,1139,Sam Szmodics,mid,Ipswich,60,Liverpool,1,1,2.95
33,71,Andre Onana,gk,Man United,50,West Ham,0,1,2.94
